Topic,Title,ID,Comments,Label,Index
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"“Nobody briefed him” , usually means he didn’t listen. 
Also he NEVER takes responsibility for things happening under his presidency.
Haven’t you all noticed?",0,[1201 1024  909 ...  739 1336  374]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"For a guy who claims to ""know more than anyone"" on (pick a subject) most issues, he seems to not know anyone or anything at all.",0,[1299  941  136 ... 1065  271  234]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Hes lying, he knows, he wants Russia to help him stay in office, a war will do it",1,[1126 1031  971 ...  564  289  739]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Treason,1,[1038 1059  931 ... 1000  596 1437]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Do we want a President who is either so uncaring or uninformed? He didn’t know is not a valid defense,0,[ 381  317 1200 ... 1336  437  596]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Our military men and women that the American people love so very much for your service, do you see who/what Trump is yet?!!",0,[ 995  979 1206 ...  573  382 1147]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Donnie missed that briefing. He was doing rails of Adderall in the bathroom with Rudy.,0,[ 932 1160  761 ...  596  418 1000]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I take no responsbility.'

- President Clorox",0,[ 990  303  999 ... 1000  418  739]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,TRE45ON,0,[ 886 1361  903 ...  421 1394  362]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump didn't hear the "" WP ✊🏻!!"" chanting in his retweet?? 🙄 Let's make sure he hears the American people on election day.",0,[1043  924 1142 ...  269  996 1437]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"The Chosen One knew about it,..and he got his ""cut"" for playing dumb indeed.",0,[1299  941  927 ...  596  222 1417]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I can't believe Americans voted for this guy.,0,[ 968 1145 1148 ...  596  418  222]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"He was prolly on his phone, on Twitter",0,[ 964  886  789 ... 1437  271  289]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I don't believe him. Have we seen his birth certificate? Maybe born in Russia 😂,0,[  57 1218  265 ...  692  564  289]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Weather he didn't know or didn't care, his incompetence resulted in murder. He should be held accountable.",0,[ 611 1331  688 ...  702  374  739]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,It’s already been said by his Cabinet members that he does not read daily briefings. He gets bored by them.,0,[1226 1060 1233 ... 1417 1437  739]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"When has he EVER told the truth, particularly when he needs to cya? He's lying now, and whoever briefed him needs to come forward.",0,[ 264  941 1030 ...  963  702  418]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,This has to be the most uninformed president in the history of presidents. 😒😒😒,0,[ 990 1036 1265 ... 1147 1437  739]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I only have one word. “TREASON”....,0,[1059 1038  916 ... 1000  596 1437]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Phat Donnie would ask for his cut of the $.,0,[1143 1024  919 ... 1417  596 1000]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,The white power vid was used as a distraction. THE GOOD NEWS IS THAT EVERYBODY KNOWS HE'S LYING 🤥,0,[ 599 1034  754 ...  157  955 1336]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He’s lucky McCain isn’t alive. 😡 RIP John,1,[ 476 1036  546 ... 1383  702  996]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Listen closely and you can hear trump say “there you go!” At the very end,0,[1160 1014  913 ...  271  418  374]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,""" Nobody told me.."" Sure, that's believable. Does the buck stop anywhere in the vicinity of the White House?",0,[1498 1361 1026 ... 1147  387 1058]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I’m done with the excuses. If I used this much excuses at my job I would have been terminated a long time ago.,0,[ 595  509 1051 ...  696  596  702]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Yeah, right! Totally in the dark, he claims, as always.. 🤔",0,[1011 1014  832 ...  702  271  157]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Agent Orange in the toilet 🚽,0,[ 594  509  419 ...  564 1000  418]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I AM SO SICK OF THE LIES!!!! Please, dear God, end this destruction in November!",0,[ 372  944 1040 ... 1336 1437 1000]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"So Now that he knows, what’s he going to do about it ??",0,[1299 1072 1019 ... 1336  739  702]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump is disgusting at this point, is he even the president at this point???",0,[1445  303 1036 ...  573  374  739]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I wonder how big the bounty on his head is.,0,[1120  440  927 ...  596 1383  157]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump was briefed on this, it did happen, and he is either lying or incompetent. Pick one.",0,[1160 1445 1184 ...  702  739 1336]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I wish fox news knew about this story. Everyday for years they bengazjied us to death.,0,[1227  136 1261 ...  289  421 1000]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trump hasn't heard it from Fox News.
So technically, he wasn't briefed.",0,[ 909 1051  913 ...  702  374 1336]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""They don't know what their doing no more.""
-SEEN",0,[1131  135  136 ...  596  739 1065]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Just waiting for him to come out wearing a swastika on is arm,0,[1056  909  941 ...  739 1336  289]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"If you’re in the military, or family, and friends of the military, check on your pledge and allegiance. VOTE for your life, your husband, child, relatives and friends for goodness sake! This man is an abomination!",0,[ 918 1206 1178 ... 1006  355  382]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"This is such a great, modern third world country ain't it~~
USA! USA! USA!",0,[1484 1482 1277 ...  418 1437  157]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,This just makes me really sad that they play with the life of our soldier's this way they all knew but decided to take no action,0,[1003 1200 1209 ... 1437  739  355]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"When you used russian money, and dummies in the usa putted you potus, this is what we had...trump for jail soon....he is golfing my god.",0,[1211 1313 1218 ... 1336 1147  289]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I love how as long as he blame others, he thinks he is Scot-free from responsibility.",0,[ 976  379 1036 ...  696  739 1205]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,""" nobody briefed me "" exactly!!!",0,[1203 1025  991 ...  702 1065  418]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Trum supporter: _""So what?""_",0,[1145 1485 1362 ... 1006  696  374]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"“Putin said he didn’t do it, and I bigly believe everything he beautifully said, ok?” 🤷‍♂️",1,[1031  161 1135 ... 1487 1417  418]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"He didn’t know, he didn’t hear. Now watch this drive!!",0,[1399 1299  941 ...  271  702 1479]
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"I can not tell a lie” George Washington “
I can not tell the truth “Donald trump “
I can not tell the difference “replublican senators “",1,[1201  426 1445 ...  222  374  596]
