Topic,Title,ID,Comments,Likes,Khiem,Brett,Noushin,Label
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He'll take this one to the grave,23,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Briefing or no briefing, the real issue is: being a selective listener, will he or would he listen and act on it?",1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He knew about Russia and he heard the chants. Smh so sad. 😞,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Smh.. we live in the twilight zone!!,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Our president is deaf at often 
It's an ill that when there's something happens what he like even if it was wrong he'd make it semblance",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Ummmmm your not supposed to be briefed your supposed to already know from talking to world leaders because your the president smh,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,No one briefed me or that's fake? Sounds like it was real,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,We all will eventually find out who knew what when. Vote accordingly.,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Welcome to the bengin,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Trump should keep posting so we can see his true self and not the one pretending to be President.,242,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Lair 😞😞😞,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,WW3,0,1,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Where's the Sgt Schultz meme when you need it? You know.... the Nazi from Hogan's Heroes that used to say ""I know NOTHING!!""",2,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,There he goes again: lying.,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"If he says it, you can be sure it is a lie. Putin has something on him.",55,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Nacy pelosi said its a beautiful sight to behold. Congratulation.,0,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"This is how a war starts people need to know, how many times do people have to defend this person, have some moral",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""Corrupt Joe is shot?"" WHAT THE DOES THAT MEAN to White Power fanatics?",0,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,he seems a little too hard of hearing to be POTUS,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Ya, it's not like he is the president or anything..",96,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""A lie can travel around the world and back again, while the truth is still lacing up its shoes.""",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,treason,2,1,0,1,1
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Lol @ anyone still thinking crazy nancy @ her Russia obsession is credible.,0,0,1,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,He's the biggest liar to have ever lived,7,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Is he not the “president” ???😂😂😂 Putin is really the president of the U.S,378,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Liar, liar, hair on fire!",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,TRUMPS guilt when he does this 🙉🙈🙊,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"0:22 Weird how tweeter chump mis-called it ""attacks by russians"", where it was really a bounty paid by russia and putin. 
He STILL doesn't understand.",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Racheal madow broke this story 3 days ago. Watch that video,1,0,1,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"This guy is hollow. Nothing inside, all lies again and again.",39,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Oh lord here we go,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,That's awesome,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,With that hearing issue and remembering he is way behind biden in any category to be a president....,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,I haven't seen him this down the polls since he won the election,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,No one briefed Trump because he already FIRED them; gone.,62,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,This time it's personal.,1,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Another four years for this guy, the US gonna be flaming.",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,Every person in intelligence told this buffoon!,0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"""i take no responsibility"".",0,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,BUNKER BOY,19,0,0,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,"Is there an honest news outlet that exists anymore?
NO!!!",0,0,1,0,0
us_soldier_russian_bounty,Trump Says ‘Nobody Briefed’ Him On Alleged Russian Plot Offering Bounties On U.S. Soldiers,https://www.youtube.com/watch?v=KdjsauFu3PI,They didn't brief him for a reason. I'm sure they saw it as a lost cause,0,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,I think about this as a veteran. I am beyond hot anger. I am ice cold furious.,1007,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,Just heard more 3 syllable words than DJT used in a lifetime,39,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,I thought it was called Treason?,16,0,0,1,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,What war did you ever oppose Joe?,7,0,1,1,1
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"So, he didn't get the briefing, and he did not hear the sentence white power. So, what exactly does he do in the oval office all day?",32,1,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,He wants a Moscow Hotel. The American people don't matter to him! It's always been just about him. Wake up America!,190,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,The Republican Senators are complicit in how we are handling the issues with Russia!!!,33,0,1,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"VP: "" LOGAN ACT"".",16,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"*Russia's Greatest Weapons:* ""Useful Idiots"" in powerful offices by coercion and kompromats.",5,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Trump wants to bring all the troops home from the Middle East.
Thank you for providing support for this",4,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,BunkerBoy and putin are attacking our country from INSIDE 🗣️,292,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Saddam Hussein is developing weapons of mass destruction.
Al Qaeda is in Iraq.
Russia is about to take over the entire Ukraine.
Facebook ads are election interference (as opposed to invading other countries and murdering their leaders)

Anyone who believes this latest obvious farce is a warmongering window-licker.",3,1,0,1,1
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,How about bring our Troops Home from Afghanistan and end the war,6,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,WTF!!!! If this is true this is treason. I served 3 tours and still feel the effects of injuries to this day.,38,0,0,1,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,Biden loves China shaking hands with the leader China has our factories and medication etc so wise up,3,1,1,1,1
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"I'm a veteran also, and if this true and Trump knew about it for months and looked the other way, my god Trump's the Commander And Chief, SHOULD BE TRIED FOR TREASON, just like Benidic Arnold",270,0,0,1,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,The New York Times ?? LMFAO !!,4,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,Lol like he didnt know about this already before the article,1,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,I wonder if something happened in march that took over all discussion,1,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Notice how he preference his response by saying, ""If what the NYT reported is true....""",5,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,I'm a veteran. This isn't the first time. Remember those headaches that was brain trauma. Inept and criminal.,429,1,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Way to deflect from China, Joe. So disingenuous! Is his mind so gone that he forgets that he's been in Congress for almost 40 years and was VP for 8 years and did nothing? And ya think he's gonna do what he says? ha ha",3,0,1,1,1
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,Assuming the times was accurate 🤣,1,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Joe, go back to hiding. you are good at that",2,1,1,1,1
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,Good scary movie we loved to be scared dems 🤣🤣 thanks👌🏿,1,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"You’d be , commander in briefs! Forget you’re in your underwear!",2,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Says who, what intelligence briefing have you received?",1,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Hey Gabby, You're looking good, what a come back!",0,0,0,0,0
us_soldier_russian_bounty,Joe Biden Responds To Report Of Russian Bounties On U.S. Troops | NBC News,https://www.youtube.com/watch?v=1gGtiLwc2Tg,"Do you even know where you’re at? Not 1920, it’s 2020 fool!",3,0,0,0,0
